n_features,noise,bias,X_mean,X_std,y_mean,y_std
14,9.13950234356246,-0.39163199176682895,-0.03238649389080958,1.024200654575356,-39.04923772334936,205.74205622738572
9,15.144664917496893,-3.9707246853932965,0.029497737332389456,0.9915799307921723,2.0070213124068634,180.66159594753762
8,0.1621047324394198,6.9016515563802585,-0.01849397723147905,1.0143467291907402,-1.0862925041309606,212.50335010179347
13,5.29928431416113,-4.9292414271918705,0.056355515355694434,1.0020383041740966,32.68147681359069,191.8099371623885
19,13.522136350924134,1.4392868079844252,0.031645462278536485,1.0001760438424683,0.7217909668950746,121.99090163138715
11,0.0395634307796211,7.622254932291735,0.03545461733518129,0.9418823230570196,25.597741937850174,154.55375801722238
14,3.8523356194837364,-4.4788268942018465,0.025013357658568783,0.9896343438357376,-1.2858994430252906,183.55363732739127
16,20.34225217337094,8.558373699940773,0.024698868396590735,1.0106410838541064,5.969558272776392,206.7722628186315
13,14.696294028075194,6.325367861642089,0.0046565063167198365,0.9985516412044699,-5.807087087963038,194.08860993094038
13,0.2503586653259515,-9.121396364056029,0.002399549810740132,0.9916097214436762,-2.2454518724276333,164.9509216881493
18,20.509145601151552,-0.8450246090076714,-0.010136952562227684,0.9973279171172256,-9.748237050621752,152.3124729009025
11,18.981624541998777,-6.230911942020583,0.050795062878541845,1.0182625575793565,10.246095139375015,231.8913339000971
12,19.727365403072163,-5.077311961315423,-0.06690371262960665,1.0042548254874035,-25.59012244995764,159.0068535980101
8,5.367463416324333,8.297655010417696,-0.022577356021055678,1.0101040321309023,-5.51262412941872,198.41918717462715
10,25.280559945456005,-0.0645385113581991,-0.017294507970327732,0.980511830352012,1.568431086372985,143.289954197078
11,9.257681917541174,7.14081625779782,-0.0013113022802783419,0.9954793239937255,-2.2645262777740776,217.79129256374247
5,10.579107917445045,0.6119460080482657,-0.03831022702536724,1.0147957305462434,-17.060757241214834,176.22027072120204
6,15.145203021870117,4.077769248397887,0.012586864055835669,1.0408240393031585,1.4103679504272435,148.24483901692616
7,4.705971531071141,-3.2437213037566544,-0.06048125871131484,1.027907632213068,-24.51606395231577,177.86943587229334
10,23.027237557824606,0.24602263223550125,0.015668938531648982,1.0233076441281634,9.909129823816862,202.39887637790412
15,4.794207554573649,9.484588495511431,0.01891300115889095,1.0282974443442259,8.656326602551335,163.77630710904123
8,28.62209883009703,-9.391511802298949,-0.014683926509370691,1.0086723732610499,-7.728201125197765,136.56068459794605
18,15.75870764262439,8.541981554462389,0.008217757418224824,0.9936108334443248,0.16174796674171377,191.7713245644057
17,16.454838393448203,-7.387389415539247,-0.035533852746263965,1.0024687224290532,-16.715856609420875,173.9914722237883
14,26.724938104425934,0.5839765874229705,-0.005060338076428755,0.9832286824088371,-19.056197549078277,156.4964321391179
6,22.45757536727407,0.20658339227384026,0.0022164488368721456,1.0292045998342798,-2.9352964454867765,164.83752526809508
12,24.985425745372776,-2.879976704655016,0.0032804618335427354,0.9627380804038721,13.176133513947786,155.56507705118702
16,9.274812219676697,-7.4058175823987415,0.018739147819868535,0.9768927302697561,-18.009321163761488,150.96978721714956
12,6.929122390691988,1.8259063801372992,0.00759085786968645,1.0155841902044649,5.993342067825747,171.21039764326076
17,6.869187139021972,-2.9372755143488867,-0.011995764146858734,1.0137280928089794,-2.5483740018553456,109.83577670782086
9,6.797500990508549,-5.560131155793617,-0.017470733073829195,0.9991041854862781,-11.128446440090768,177.15526080632407
14,18.595712935555923,6.950233655360481,-0.013487032322770605,0.9954511683584654,27.43926252199201,144.58623698502578
16,0.25449871072473873,7.605875441335147,-0.03609964222692739,0.9902795915151286,-1.8068235290981796,179.2531982023906
14,29.355706419299477,0.7469832068077942,-0.02146753641058348,1.0492491900302936,-22.29960595010397,239.55156985909647
6,27.78573554964448,-9.50492211144557,-0.044936678399411546,1.0221879532243228,-34.11485829581241,171.61441886621466
10,18.21626004317738,7.761278792742235,-0.017735321562351383,0.9829690971079774,11.17778427333636,180.79864831004758
15,24.032992525850368,1.4133513843905998,-0.006919371995256166,0.9662670752172731,13.71513125940388,188.33891481513814
7,19.242430143447326,9.290637592897472,-0.014410836015010055,0.9700489622785116,0.49372505716581117,122.88227649027378
19,9.411685535686507,-2.1414719353807277,0.006177045378336356,1.002854900314689,12.83002103354725,174.78961726955234
15,29.397259353536324,-6.597514749065012,-0.0017014932117420424,0.9914011321702526,-13.87010558639506,227.34533435772065
10,18.322790102742466,4.084391999180523,-0.022949028932845516,1.0016287469069716,-16.540120523525868,170.31205757714966
8,25.997833425755495,-1.4849123925768168,0.025784702363246596,0.9410266199371593,8.064297697558493,152.59473720808202
9,27.47755354981356,8.558180150249719,0.0025127034910095367,1.0008828176823423,16.14459477382868,150.59638848150732
14,25.140387961516637,3.0863528478132736,-0.020546926126351436,1.0269996794600598,0.7716687806187417,202.6365380965305
8,0.948226495378478,7.822553329747365,0.032378823722381884,1.0042156516963354,15.649129836925542,191.4600622834971
16,26.016186351693495,-2.4924045172077154,-0.0006841111111542042,1.0047483548274478,-9.175434092096864,214.5420809322107
13,9.336249122826846,-5.621870789381365,0.03330143292002705,0.9642336142663066,10.184437071849066,223.96015427675053
14,5.758968765283642,-0.4014251131796964,0.03764271699565068,0.9961665871192893,20.060549875533784,106.43040782473406
19,21.424285432595436,3.3341624511592407,0.04072726817261243,0.9731796631489651,23.783017188318716,182.4816316555314
16,17.1685812521011,-1.4193604604802843,0.02669115040479976,0.9789778609867174,21.834604144557566,181.0206258741885
8,2.8001900192081894,-7.829786105003016,0.008110333057666336,1.0274913655355644,-13.97506256335932,174.46687253779888
11,26.154893541564697,-4.476579661730005,0.035838582877758374,0.9993197902958226,5.85271465339815,244.1762679188981
11,21.24579588130932,-3.2284598302723833,0.04501695067948488,1.0114352702946814,-1.5284050904822053,128.85625136023532
10,9.439381052380693,5.924437547724731,0.015156662271499316,1.0112538556108321,7.999172094095752,183.0716349327913
15,15.461955677858612,-9.868648332312933,-0.030222071555163224,1.0175227036114043,-32.36682695634372,182.76044011405816
19,26.76844644019605,5.360189092405218,0.012107041715691031,1.0200780157857197,-6.771426494519861,129.14743762188652
6,18.573146452180357,0.015359462196000706,-0.021315590869288404,1.0415167925270117,2.5422038749151485,176.09097437049175
9,14.30335447590575,0.825381298202343,0.00989940259889124,1.0192419349537991,-1.4780760051151223,173.7011365143803
9,9.052975540501665,0.2681416898718858,0.004968645305830045,0.993508410082068,-2.1207668139799707,164.5656897764939
19,9.561538252238439,-2.4827557894514207,0.03361436422334573,1.0001439433195318,21.237437381006167,229.2371720098352
14,14.584149452784088,2.502310492406213,-0.05400372744663311,0.9843206650853674,-20.518069142492813,180.05176861841613
15,15.171225077284321,-1.3356366078693114,0.027835780555091436,0.9885942680624057,13.913338756819158,202.57794380864453
14,2.4037083379621738,5.220229153918346,-0.03891972872798044,0.9789184265260342,-28.741715414009022,165.1113678174549
8,6.238329993698942,-0.0024249499139301633,-0.013122252870705621,0.9937535113242509,-7.220622416128268,149.309061252328
6,24.701257138858956,-3.897138183119715,-0.08191173459085252,1.015882129813325,-39.37602680263734,180.3162746104903
12,17.903544872228256,4.684800667423584,0.0049745173286948885,0.9931457544124435,6.96659196061698,151.75536180721298
10,3.0058380785138796,-6.774733195343403,-0.0006405484477554921,1.0015921393847276,-6.997048828892447,143.15005225376524
17,4.006146109951007,-1.8331562759753535,0.020820685896121603,0.9901880170671397,16.706442461400435,192.56462705256823
18,28.500922229642295,9.073212527595597,0.014654224511235993,0.9846662316246922,1.5763614701166921,167.50615926520462
6,6.8608811409427,2.7814497724211567,-0.00122434260279004,0.9511574738132238,6.316260097324789,163.07161382261538
7,9.553916486907985,4.390123050504492,-0.060141963047794726,0.985915384333357,-2.011659135412381,100.24041079530728
11,20.022670392479988,0.5558075545395589,-0.01489996631456848,0.9912619479343485,-4.839394871209874,192.75121970676506
18,12.963908351434444,-4.285997023288859,-0.0012149619082193772,1.0088093985046043,2.8900914787571654,158.49901155288654
19,20.79813753789689,-2.02243668088321,-0.007782770026672319,0.9998714842948389,6.56454622681539,170.06268688205236
12,24.075626342701003,-2.5118421380902927,-0.022439424080743755,0.9763889895782264,-6.160112410045166,173.62895133351677
6,16.460244859144556,-5.283444795977948,-0.00841866307560412,0.9700982497555521,-4.25288861037209,126.22266052069696
17,10.592419330981254,-7.749853371625575,-0.04489824649221368,0.9940457614490397,-55.45327340356256,203.03874889389556
8,29.435218421995458,8.726977742614764,0.01494049661738126,0.996860703473759,13.113229158050064,163.55323950888953
11,1.951227175063932,4.963379850270929,0.0038862540021597216,1.017687787778071,5.842544888314651,201.7890490887757
7,19.599068074572916,-3.4006985441549897,-0.04694494363458724,1.0203940677130912,-38.301578346818324,179.35040180021193
12,4.424743765982685,-8.61818873572953,0.005859097866005428,0.967208859234682,-1.199973002906535,145.41213066054868
5,0.8104499820847477,-8.195059305962767,-0.012719707925241082,0.9719180544546011,-9.26221769079278,112.11883242465022
16,4.528449071677722,-5.775302023342395,0.008579243704013546,0.9943830314393166,14.267907223996774,163.27975545315496
10,2.9272925451031795,2.700690954635059,-0.002674930531143742,1.0198608277573304,3.1728392885013985,143.86298762193476
16,27.624244186614643,0.9667275846777059,0.019081751480273204,0.9947990860720307,12.328272358357408,213.8513430906061
7,27.986437888955244,-7.532671758538512,0.0411115552639187,1.0149845828265813,5.718480338896837,105.61295443878556
13,17.40187053947262,5.697927376469723,0.022645315203213934,1.0153060181219895,33.87291650520666,201.62056764506687
16,4.239268832447209,-8.98034482427824,-0.017171210500350337,1.0106880267648644,-10.6647852568671,169.24297794816093
8,3.929322936111226,-5.995534574007042,0.004787010628449844,0.976794360725651,-6.430393469011137,232.88537667330058
17,28.136035782002775,-1.7934944509089092,-0.004047035325079938,0.9920034318193034,-10.86412260719874,178.40378581345652
9,18.29938442204629,0.2843296318781121,-0.03248721216838053,0.9690225259327048,-4.163643678569292,162.0941192700592
13,27.053863442512153,8.617877384326771,0.002420370658125499,0.9891839573344061,-5.313284793272257,175.6549632951693
14,7.217483109692132,-3.7103484234662236,-0.023337034305911983,1.0089395105860146,-9.344904485142525,185.120532577018
19,13.2664379359273,-4.3201255419372515,-0.027449748087671685,1.0199478403165358,-27.265990834342375,195.76426537719024
6,7.185450910964865,9.972880372804205,-0.0548420662645209,1.0183894029843374,-12.681442654286537,192.31926773047934
15,4.692827137553419,-7.262356438611864,0.024201233162904158,0.994460730468981,-10.26566343534601,188.96043960867922
6,10.030015587065632,-7.744078658348181,0.03824070058850001,1.0051906654046576,-1.4939232192135063,90.22600195937322
18,5.572666570281736,-8.423347058642282,0.03593409000347093,1.0066382115282337,9.420172218405098,187.04870669868143
17,21.866531656963435,9.354076462042762,-0.008962924124668476,1.0296475055459853,17.077681385028704,218.16093964476636
7,1.6289124100627905,4.32049513588832,0.0837655630193512,1.0264601344725446,20.381439124143256,90.49390303632651
5,5.487158797396957,8.80412850440646,0.043611033921457105,1.0420280434643012,22.554752806957566,156.9699174702048
12,10.72651157978723,-6.973284402551276,-0.036495465857575626,1.01851499358868,-11.247878933572704,116.07618987548196
16,3.1200151082553598,1.6454991518256854,0.014909617286330753,0.9956799985641339,20.177093571885393,170.44941600272483
12,20.112102505312425,-9.398542370877443,0.019758529211200474,1.012640720732185,-3.282787088879159,182.53660400791048
9,24.25773306039537,-3.104710951709146,-0.004091451557299126,1.015975567481342,-14.40404905547144,203.15681851942585
9,5.574092263240987,1.1376272157561935,0.031102086694246467,1.0066067650162374,21.929802859149234,191.1643324968673
13,25.04846689971955,-7.618836219740912,-0.001124659873705007,0.9919895211915453,-0.11077530320019555,199.13090949265253
10,18.021311946667485,-1.5209171863859172,-0.024301477410941828,1.019962310058127,-12.853958034982126,167.15942737898862
8,15.260120052305428,-9.223253988718572,-0.027404474601870045,1.0110426653328606,-35.376312407330204,128.90160417662545
12,13.56790839803644,3.593025810300732,0.047266623536307305,0.9884344302440821,21.07584471049011,139.851961386728
8,20.76005631941395,7.246905765811849,-0.03645710630783285,1.0218462401294648,-14.120482306885627,145.35192979199937
12,20.803148536198,-7.049758468556455,-0.0006014551135111926,0.9993824632757743,-10.980658705133726,181.46618280022057
18,7.154376628193987,-8.234094152243468,-0.03192866843096438,0.9760368685653051,0.1812712710129585,150.53101415685916
14,22.700275142712496,-7.674997085463717,0.024302427864866142,0.998553766747483,0.08549172371579913,202.7757835502886
11,23.197915463605952,2.993714121653671,0.016169162510234744,0.996799040981439,1.4064723979269314,166.76916670921727
12,6.448229807556927,-3.028629593004675,-0.006908027388260238,0.9852875338188022,-11.559054890704244,169.4746621976393
9,25.872834766774094,0.5504814316333668,0.0634463643071712,0.9693563570681513,39.75269905615906,166.12141379574723
7,2.3750389056750896,-9.211540689303558,-0.0028296515731295662,0.9837820617119543,-6.718639420654849,116.39541144328756
18,20.126661638520133,-0.05639878325701275,0.01285928982084904,1.0040935407586233,38.3344405632326,206.3767003973458
11,25.25181806293351,-0.4645592716253084,0.006190433119558496,0.9815130890232344,11.135203417099653,132.1401912952272
18,25.615765883555717,-6.969914548389198,0.03011723649810975,0.997684875007534,30.613891567121854,201.6626095969349
5,24.120171712128418,6.040250442013825,-0.01370189061735018,0.9581868801320457,0.8038506405859112,125.11596063978706
14,2.8363857489774147,-6.7288122079629336,-0.03518791871938181,1.0000743915175712,-32.06089128889053,211.8729176775752
16,12.19274364790934,-3.9523530204393698,0.003986229988078087,1.0186635905305823,21.03667111710378,171.91513198918145
11,9.445621676169601,3.365358634465265,-0.008822831484573652,1.0020390050067052,2.375055360259023,159.99233312286148
5,27.85557846655591,-0.24105477225367444,0.03337760779487572,0.9853094230696513,5.140992939899524,173.79455186760836
5,15.360139490713568,-4.1694432191814705,0.01903878233650174,1.020869305826683,8.299103502842472,114.71515252143274
11,23.25338682599324,0.2209470372266722,0.04811502123879478,0.9877617296011039,8.376220738565301,195.29046059780592
9,17.446872559306406,-1.4645345651953576,0.041633014810724386,0.9799448973197149,20.43762699507906,213.03426996658177
13,15.032717397744456,9.242774684389477,-0.01628394000554619,0.9390131650554733,6.718970288029757,152.49232685849648
17,4.512535625822568,-1.4419109170061866,0.01417679993457637,0.9865337494905195,25.0993833660739,177.65185869037026
15,4.994683786225118,-8.161482808212314,0.01943101828197033,1.0297852051060132,12.673197438919326,214.82206969497287
18,0.4590216099186972,2.135006245326071,0.0100655623138873,1.0131713590455675,32.27313359893039,168.53612074018804
11,14.394427069172655,-5.6618044806233865,0.03967739032933688,1.0086788841332903,19.743700536757814,129.66481056392433
7,4.2448793833601925,-6.921417438656636,-0.030662315096859467,0.9992680105482452,-13.409034128224166,141.13751300151085
16,13.909069360265185,8.875561439458767,-0.048810587625608415,0.9851293540959198,-13.292663969492759,186.32921752933188
8,24.465938789154524,-4.229624089849951,0.0033361355561939464,1.0271032113702712,-6.513271572737333,185.28079324631477
10,14.382632001492038,9.063982121437633,0.022058677484312072,1.029112281629934,8.95462144043161,190.88300495103732
6,24.659932236494218,9.05971533010889,-0.009322584903229937,0.9755839400390439,4.246892346599263,143.32130822068845
13,2.2840537518206427,0.9950870250731505,0.004423319414004628,1.0448386955383986,2.8527298761157245,268.9571493357027
7,0.07478410438152894,-6.552861965623014,0.02252657999745585,0.9843865453794663,-11.14053935720889,121.75192757000225
10,21.782929930223208,-1.4634670840913593,-0.020446555068412812,0.9756315815394205,-23.612879950392895,167.12343310324098
7,26.01986257777881,8.873680337933841,-0.013848717452356385,1.0203065875422395,10.617727248078237,164.7550056915826
9,4.521859097340358,6.930807334676562,-0.02642439390158266,1.0232232346241095,-23.428668295376166,182.1270014161315
9,17.189331645241456,-7.664014237146713,-0.016987932055701288,1.0202954049564545,-8.640122694598688,183.0122750285924
6,23.02630205204477,4.60617333000792,0.0026348263798465863,0.9996842806260816,8.609320724308702,83.80706330510627
17,1.0707217339296127,-6.582589471532119,-0.011417613400040877,1.0170447676687777,-10.18019725866283,146.35778636227099
12,8.524159474427162,5.98510619188248,0.028789775293013856,1.012096185401628,28.865206313237184,183.9995179875039
13,23.832113414028417,-4.676858001165039,-0.03060619961467747,1.0047774792559132,-38.04224127072032,185.88286972894048
11,24.918659464591105,9.383229490529747,-0.04367211834275143,0.9920397319577265,-2.603713386503713,116.04415665678599
17,29.10177916076586,-3.3290298158999683,-0.018822496963841175,0.9632118443817087,-7.516390356352885,203.99517328583502
9,11.692443412270325,0.8259781691532382,0.042323916780947275,1.0011224333243471,17.879334968107123,190.10491912583888
5,5.757682943348346,4.846064552890223,0.01397628137296799,1.0065257316035812,13.281423841045497,149.11613901686212
11,28.81560109334909,3.4151281263298223,-0.007531230756161615,1.001387023584529,8.912570730653748,168.21445649511222
16,25.8852746998375,-9.376997960170474,-0.01872465322427256,1.005244917806395,-17.4824147518592,135.85464866801314
19,22.762213560823305,-3.751988808999995,-0.03281056753021668,1.006572541541553,-22.06255096017269,177.38639496491055
12,23.985190448702816,-6.80025829044056,0.011976481641418171,0.9952205886453726,-1.669859208332833,152.45313609385738
11,1.3323403609977391,4.533070253420137,-0.007100133748512561,1.0243570720000983,-7.3048856173805685,112.16965796544828
5,9.064150105140161,-6.66989246630526,0.003501924250753639,1.0675849593792404,-7.907318309799525,172.26977315596997
8,26.611566345513136,4.376540898420409,-0.012152719173522245,1.0092720874369674,6.0745807070415845,143.37351497123583
15,5.8563379167866,-7.239607744535464,-0.030489288000786402,0.9800550985947437,-24.487024331433346,160.3986992875733
14,29.981323853324515,-4.988784561299648,0.013181820512086367,0.9972044242352316,-3.4957033120696055,205.19837987855584
18,14.483658272643009,-0.19309915003620404,0.024438347500256283,1.008932939697787,10.459965211932019,128.69675817790844
10,7.380141809685385,-9.579329060567318,-0.047017673144457574,0.9943514811836931,-40.92800864893526,183.80030964378565
11,23.790252850890496,2.838065844367307,-0.02032563410630918,0.9849957826126746,-6.351158190375693,176.230639184071
11,19.107594009799246,8.382754323791588,-0.004792016221615965,1.010718913614919,14.870825004456112,204.3187921600306
11,5.098099925573218,9.977854004115827,0.025021438554160554,0.9971941269358088,14.423378328061512,155.4475577829814
15,29.841006300406132,3.4608235095977857,0.0007247816922023821,0.977300020443448,16.863341509661463,201.54386683610113
9,24.44785953720079,9.190438536544402,-0.0827622841754094,0.9805180725959551,-29.622342416571392,152.50059663615139
13,18.239998202189152,0.41569868684330835,0.07112318185035434,0.9991267971328234,10.435770735668338,185.09780970161762
5,16.49726502544264,7.7888781187092775,-0.0283343482065049,0.945308234756933,4.8690809468138925,129.3070659104576
10,15.873675233232335,-9.914174348748848,-0.042720149303056454,0.9987492119861227,-33.353027580527886,161.8388624371063
11,8.133845793748518,-1.6881913714421426,0.0017548901317660198,1.0132855548119768,-15.857994371130042,171.34448175703855
19,2.060934171146335,5.064313080423409,-0.006326776054622839,0.9662997262471362,-2.7105749459486095,175.48328552810983
9,0.9651381195383335,3.649928634405576,-0.013380240308591395,0.9564509526077403,4.174111938934305,164.65133009351325
19,17.76092054930998,0.11167129757728667,0.01062678636892129,0.9982934956454675,18.876179783909024,223.9678665868063
6,3.699229018028687,-7.031913925784162,0.006668598719204839,0.9751406959383244,-14.055340598140369,125.46155969897674
12,18.234865950001108,2.216321674966286,0.03086257629711629,0.998641539376653,4.816403212214464,119.98003059963243
6,3.10851256242226,-7.9946942171240725,0.009353420325493206,1.0251388208912704,-7.602972325534312,89.3004310673684
6,19.423706628481476,-4.942996722807321,-0.019950306837166483,0.9713458358873253,-5.856328860012341,113.58805192780747
17,26.126770968798546,-9.175764789392591,0.027256807241081513,0.979479520119083,16.63929517075285,126.25941111336888
8,24.12050708409543,1.5738382715710415,-0.058509783953833425,0.973487187136652,-28.159850601001537,206.2333394534171
10,20.30211357301092,-9.86427939749209,-0.015621855397039771,0.9877494840356497,-11.29027679159561,209.03645449823443
12,17.984939435127757,-4.876487401346563,0.024878550904721238,1.0336875270474144,-8.59341034637218,137.39700025582513
15,10.365603958227045,-2.873253275492891,-0.017422194818429545,0.9919126927870242,-29.263932027946698,156.34955482526078
11,23.52316974128041,-3.0638654893053996,0.026447823870447876,1.0315475564781909,16.398289968323105,184.54168360693689
8,12.959096859805697,-9.095909508182823,0.009207704786262061,0.9919562396251761,3.1764636532848805,195.81805164227913
17,8.057431379978084,-3.862228061475104,0.00038362976007972813,1.0052693533691008,-5.9865829791654255,195.71041361279364
10,11.91884748762143,-4.672273148378747,0.04208781368501021,1.0116816290705366,14.23026948825258,222.17767397201078
11,26.97984002037621,-0.27242973086939415,-0.02291748246102054,1.0073043205878858,-12.566158895563248,164.6597471054014
6,27.37679534786285,6.9802536459473075,-0.008295290697444616,1.0167182616516481,3.3510076885242825,138.48458164597412
7,19.083291667018397,9.644242110893039,-0.013298664643583421,0.9960466692647384,11.634511521637565,87.94328265041825
5,8.770370949180759,4.958482002781654,0.016553822414015512,1.0000255476238589,7.584891603583485,95.69178584030468
17,17.01046482241031,2.981358416509906,-0.056594511753478516,1.002004162393181,-42.085453814693345,153.68722590418173
12,14.197642914623138,1.0795126665348942,-0.0015132749601094926,1.0085325812423345,0.4646615377177239,172.97096827799507
17,16.6115461460909,-6.40185840210461,-0.009711385370606876,0.9661902573006014,9.59723363384061,219.91816262969104
13,28.23601896962316,4.5364820742173695,-0.007677481062677925,0.9832722874988997,-25.857243291978367,203.5274629746904
16,18.421879348525767,-0.7848688741364658,0.025260430879971894,1.0209491469609213,44.05031486449434,210.91477865709797
16,21.472884071962703,0.864670956196953,0.024034713020247005,1.0032127283218601,-5.266058991811514,216.83116159347674
5,29.696276183269553,2.539226582688217,0.10562664331432595,1.0740210411464506,27.418242727288018,148.27615789740437
15,0.3418051066437222,8.58430959979739,-0.017003907856511555,1.0099354047110247,-9.03406231534272,157.6120208508829
9,2.107866321576907,-2.895343258551975,-0.01033799786566153,1.0112709006101464,3.7693096341708627,216.65984117964777
11,3.2283827158440506,-5.053807263966876,-0.03821565692276857,1.0039622839950972,-16.98543084465064,151.5322640205025
9,21.76277422133105,-0.1522915214726428,0.0066139765123242635,1.020459198632216,-10.60800239922321,169.63241854895134
9,13.871688108249694,2.4200201662043312,0.02753118273635207,0.9887834725570358,21.252144316508392,160.4276063638539
7,16.037727844405488,-1.0756724234876245,-0.00907500469606123,0.9981525359085525,5.899481699909107,114.89540840352595
14,7.202806479919909,-1.8211683126570684,0.07142360891367025,0.9990380974060198,49.38241206162395,229.4922354375737
14,15.641846526391054,3.6805233241626674,0.03413078971772097,1.0019784807825922,31.194819151591158,176.94461894861396
13,18.511190701209795,-9.457359398831526,0.0171001666695145,1.0012349781489795,-3.5227135229708035,141.14872732120085
10,10.620979891769744,7.595934456321096,-0.004428784273355978,0.9967977170169063,6.840074849677625,196.5426037867378
10,9.56407396708467,-0.6066677704053127,-0.06288670585455357,1.0003720640849687,-46.935472338861764,217.61034044436244
13,4.462121619486993,2.1881716989615505,-0.006896662064809823,1.0220951856134912,13.07529708383444,189.4470294459695
5,25.10093825841981,9.19172225367599,0.009986673442622518,1.0071322769265567,7.740923926572477,176.84546672830274
11,22.008652962400376,2.5617925402396544,-0.0432090071975744,0.978244133950409,-32.95155023535337,164.3465461929091
11,2.552475827666054,-3.8148989844742403,0.08676364644348636,1.0053280660998454,30.667608393199377,165.02781912582842
12,22.330929560662824,-0.8338639328757154,-0.027433438532534198,1.0101234858827386,-21.875017475471203,195.04270627810382
11,3.657265313165304,5.452038435214197,0.008897936968524407,1.0000792445701243,-6.102127904454817,176.10530557807718
19,0.14535087466262198,-9.447892500859165,-0.024270509478805092,1.0017048908548583,-31.581721822419563,144.68612783731183
9,23.332214961599444,7.615351938275474,-0.039139034296770556,1.0342333403142352,-15.912978801050558,194.92717843965647
